datetime,temp,humidity,precip,windspeed,city
2023-03-29,51.6,89.4,0.145,14.6,Manchester
2023-03-30,52.0,85.1,0.251,16.1,Manchester
2023-03-31,49.9,89.0,0.2,11.4,Manchester
2023-04-01,46.0,79.3,0.002,10.4,Manchester
2023-04-02,46.3,70.3,0.004,7.8,Manchester
2023-04-03,41.1,75.5,0.0,12.1,Manchester
2023-04-04,44.4,63.9,0.0,11.3,Manchester
2023-04-05,47.3,87.3,0.182,9.0,Manchester
2023-04-06,47.9,83.6,0.122,18.0,Manchester
2023-04-07,44.5,72.0,0.0,6.6,Manchester
2023-04-08,45.6,72.7,0.0,10.0,Manchester
2023-04-09,48.7,75.9,0.0,15.4,Manchester
2023-04-10,48.5,84.0,0.328,17.8,Manchester
2023-04-11,44.4,78.6,0.264,36.9,Manchester
2023-04-12,40.4,82.8,0.157,24.2,Manchester
2023-04-13,45.1,76.9,0.187,21.8,Manchester
2023-04-14,41.4,89.9,0.349,10.5,Manchester
2023-04-15,45.0,82.8,0.002,6.0,Manchester
2023-04-16,48.9,85.9,0.008,9.3,Manchester
2023-04-17,52.5,85.5,0.002,7.1,Manchester
2023-04-18,49.3,69.0,0.0,16.0,Manchester
2023-04-19,48.9,67.6,0.0,19.7,Manchester
2023-04-20,48.0,62.0,0.0,18.1,Manchester
2023-04-21,48.3,80.9,0.045,16.4,Manchester
2023-04-22,48.7,78.7,0.056,8.8,Manchester
2023-04-23,47.5,85.4,0.075,11.0,Manchester
2023-04-24,44.0,67.8,0.004,10.0,Manchester
2023-04-25,40.8,67.3,0.0,6.8,Manchester
2023-04-26,44.4,67.8,0.0,6.3,Manchester
2023-04-27,46.3,77.9,0.037,14.5,Manchester
2023-04-28,49.0,87.1,0.049,8.9,Manchester
2023-04-29,53.7,84.3,0.002,6.3,Manchester
2023-04-30,53.4,87.1,0.068,13.1,Manchester
2023-05-01,51.9,87.5,0.065,11.6,Manchester
2023-05-02,51.5,78.7,0.0,10.6,Manchester
2023-05-03,51.5,70.6,0.0,14.3,Manchester
2023-05-04,50.7,74.4,0.007,18.1,Manchester
2023-05-05,55.6,84.1,0.117,8.9,Manchester
2023-05-06,55.7,87.5,0.083,11.1,Manchester
2023-05-07,57.7,82.7,0.019,6.9,Manchester
2023-05-08,55.1,89.8,0.29,10.6,Manchester
2023-05-09,55.9,81.9,0.007,10.4,Manchester
2023-05-10,50.6,90.5,0.396,8.9,Manchester
2023-05-11,53.1,88.0,0.171,7.5,Manchester
2023-05-12,52.1,85.4,0.0,12.5,Manchester
2023-05-13,52.2,78.1,0.0,6.9,Manchester
2023-05-14,53.9,81.4,0.003,13.4,Manchester
2023-05-15,50.1,72.4,0.001,14.9,Manchester
2023-05-16,50.5,77.1,0.0,13.7,Manchester
2023-05-17,53.4,76.5,0.0,8.3,Manchester
2023-05-18,55.3,73.3,0.0,7.9,Manchester
2023-05-19,53.6,85.6,0.106,10.7,Manchester
2023-05-20,55.0,70.8,0.001,9.3,Manchester
2023-05-21,56.4,62.8,0.0,9.1,Manchester
2023-05-22,55.3,72.0,0.0,14.0,Manchester
2023-05-23,55.5,75.4,0.0,12.1,Manchester
2023-05-24,54.9,77.4,0.0,13.1,Manchester
2023-05-25,58.3,72.7,0.0,8.8,Manchester
2023-05-26,57.5,72.5,0.0,8.4,Manchester
2023-05-27,58.5,65.5,0.0,10.0,Manchester
2023-05-28,56.5,75.6,0.0,13.4,Manchester
2023-05-29,54.1,67.6,0.0,9.7,Manchester
2023-05-30,54.1,74.2,0.0,10.1,Manchester
2023-05-31,54.1,76.1,0.035,12.4,Manchester
2023-06-01,53.8,74.3,0.0,10.8,Manchester
2022-05-01,51.9,87.7,0.139,8.9,Liverpool
2022-05-02,53.9,85.6,0.0,10.2,Liverpool
2022-05-03,53.0,82.9,0.013,10.0,Liverpool
2022-05-04,52.8,90.1,0.384,19.0,Liverpool
2022-05-05,55.5,79.9,0.0,11.9,Liverpool
2022-05-06,56.2,84.6,0.23,15.6,Liverpool
2022-05-07,54.4,84.7,0.016,11.5,Liverpool
2022-05-08,55.9,77.9,0.0,13.4,Liverpool
2022-05-09,57.0,71.8,0.007,26.6,Liverpool
2022-05-10,57.5,69.4,0.003,22.7,Liverpool
2022-05-11,54.8,76.1,0.098,20.2,Liverpool
2022-05-12,54.0,71.6,0.027,22.5,Liverpool
2022-05-13,57.0,70.7,0.0,24.7,Liverpool
2022-05-14,58.0,74.0,0.0,11.6,Liverpool
2022-05-15,60.9,72.3,0.008,15.9,Liverpool
2022-05-16,59.7,85.7,0.461,12.5,Liverpool
2022-05-17,60.8,77.3,0.015,20.2,Liverpool
2022-05-18,59.6,69.0,0.038,20.1,Liverpool
2022-05-19,57.1,69.5,0.005,12.5,Liverpool
2022-05-20,56.2,76.7,0.095,19.5,Liverpool
2022-05-21,57.6,70.4,0.002,17.7,Liverpool
2022-05-22,59.1,74.9,0.001,18.0,Liverpool
2022-05-23,55.7,77.1,0.004,15.0,Liverpool
2022-05-24,55.5,71.6,0.011,20.4,Liverpool
2022-05-25,57.6,74.1,0.013,22.6,Liverpool
2022-05-26,57.5,79.4,0.056,23.0,Liverpool
2022-05-27,55.1,65.0,0.0,23.7,Liverpool
2022-05-28,55.3,69.8,0.0,16.5,Liverpool
2022-05-29,52.2,71.9,0.047,12.8,Liverpool
2022-05-30,51.4,79.2,0.095,17.3,Liverpool
2022-05-31,52.8,80.0,0.15,17.7,Liverpool
2022-06-01,55.3,76.6,0.047,14.1,Liverpool
2022-06-02,56.7,74.4,0.047,10.1,Liverpool
2022-06-03,57.9,77.3,0.489,16.1,Liverpool
2022-06-04,56.0,68.2,0.0,14.9,Liverpool
2022-06-05,51.9,85.6,0.204,10.1,Liverpool
2022-06-06,54.2,83.6,0.016,6.9,Liverpool
2022-06-07,60.1,75.4,0.023,11.5,Liverpool
2022-06-08,60.2,81.6,0.199,18.9,Liverpool
2022-06-09,58.7,76.1,0.02,21.8,Liverpool
2022-06-10,61.6,66.3,0.0,27.7,Liverpool
2022-06-11,60.5,69.3,0.0,24.8,Liverpool
2022-06-12,59.0,67.8,0.0,21.0,Liverpool
2022-06-13,57.3,71.5,0.0,17.3,Liverpool
2022-06-14,57.8,63.4,0.0,13.1,Liverpool
2022-06-15,57.8,70.3,0.0,11.3,Liverpool
2022-06-16,63.3,66.3,0.0,8.7,Liverpool
2022-06-17,67.7,61.4,0.005,17.3,Liverpool
2022-06-18,57.1,70.1,0.007,14.3,Liverpool
2022-06-19,57.7,72.4,0.0,18.5,Liverpool
2022-06-20,58.8,67.5,0.0,11.4,Liverpool
2022-06-21,60.8,70.3,0.0,13.3,Liverpool
2022-06-22,63.6,72.8,0.0,13.0,Liverpool
2022-06-23,65.2,72.9,0.038,13.6,Liverpool
2022-06-24,64.1,75.2,0.022,19.2,Liverpool
2022-06-25,59.8,64.6,0.021,21.2,Liverpool
2022-06-26,59.4,66.2,0.002,28.3,Liverpool
2022-06-27,58.3,69.6,0.335,18.2,Liverpool
2022-06-28,59.1,71.9,0.014,21.9,Liverpool
2022-06-29,60.1,81.1,0.166,14.1,Liverpool
2022-06-30,59.3,78.8,0.076,10.8,Liverpool
2022-07-01,59.3,77.6,0.05,19.5,Liverpool
2022-07-02,59.9,74.0,0.218,17.2,Liverpool
2022-07-03,59.5,75.1,0.003,16.9,Liverpool
2022-07-04,59.5,69.6,0.0,21.2,Liverpool
2022-07-05,60.4,72.0,0.016,16.2,Liverpool
2022-07-06,62.5,82.2,0.007,23.2,Liverpool
2022-07-07,60.5,80.7,0.001,23.5,Liverpool
2022-07-08,61.7,83.4,0.0,15.0,Liverpool
2022-07-09,62.6,77.8,0.016,17.9,Liverpool
2022-07-10,64.5,77.6,0.0,13.4,Liverpool
2022-07-11,68.5,69.3,0.0,8.8,Liverpool
2022-07-12,69.7,67.8,0.0,9.0,Liverpool
2022-07-13,62.6,66.4,0.005,14.7,Liverpool
2022-07-14,61.3,69.5,0.0,16.8,Liverpool
2022-07-15,61.7,75.1,0.0,18.4,Liverpool
2022-07-16,63.7,70.3,0.0,9.4,Liverpool
2022-07-17,71.9,59.5,0.002,11.8,Liverpool
2022-07-18,77.3,47.5,0.0,8.9,Liverpool
2022-07-19,79.6,47.2,0.0,16.8,Liverpool
2022-07-20,64.4,76.3,0.0,20.8,Liverpool
2022-07-21,62.4,70.6,0.0,16.0,Liverpool
2022-07-22,60.6,86.3,0.096,10.3,Liverpool
2022-07-23,62.4,84.1,0.066,17.5,Liverpool
2022-07-24,67.2,80.4,0.099,21.1,Liverpool
2022-07-25,61.5,84.7,0.114,25.0,Liverpool
2022-07-26,59.3,75.1,0.12,15.1,Liverpool
2022-07-27,60.9,70.8,0.0,9.2,Liverpool
2022-07-28,61.5,81.6,0.025,7.4,Liverpool
2022-07-29,64.8,74.7,0.017,9.2,Liverpool
2022-07-30,65.2,83.9,0.079,13.6,Liverpool
2022-07-31,63.6,80.4,0.18,17.7,Liverpool
2022-08-01,63.3,73.6,0.111,14.3,Liverpool
2022-08-02,68.6,84.3,0.348,24.0,Liverpool
2022-08-03,67.2,70.1,0.056,20.2,Liverpool
2022-08-04,61.4,69.6,0.005,18.8,Liverpool
2022-08-05,59.5,67.6,0.034,18.1,Liverpool
2022-08-06,60.6,68.9,0.0,14.6,Liverpool
2022-08-07,62.6,73.8,0.0,15.9,Liverpool
2022-08-08,63.8,75.5,0.0,12.5,Liverpool
2022-08-09,63.8,73.0,0.0,10.1,Liverpool
2022-08-10,67.8,69.6,0.0,12.8,Liverpool
2022-08-11,70.1,65.9,0.0,8.9,Liverpool
2022-08-12,72.8,61.8,0.0,9.2,Liverpool
2022-08-13,73.8,54.9,0.0,8.8,Liverpool
2022-08-14,73.3,59.8,0.0,9.9,Liverpool
2022-08-15,67.2,80.8,0.039,14.8,Liverpool
2022-08-16,64.6,82.5,0.011,14.1,Liverpool
2022-08-17,63.0,72.4,0.017,12.6,Liverpool
2022-08-18,65.1,78.8,0.019,18.9,Liverpool
2022-08-19,63.2,66.6,0.0,18.8,Liverpool
2022-08-20,64.9,69.7,0.006,25.4,Liverpool
2022-08-21,62.4,67.9,0.063,18.5,Liverpool
2022-08-22,64.0,82.4,0.337,14.1,Liverpool
2022-08-23,66.0,84.9,0.003,9.8,Liverpool
2022-08-24,65.1,79.6,0.039,16.4,Liverpool
2022-08-25,62.6,74.1,0.004,14.3,Liverpool
2022-08-26,62.3,72.9,0.003,12.3,Liverpool
2022-08-27,63.6,74.2,0.0,14.1,Liverpool
2022-08-28,63.8,72.7,0.005,8.2,Liverpool
2022-08-29,64.4,70.2,0.009,12.6,Liverpool
2022-08-30,60.9,66.0,0.0,14.0,Liverpool
2022-08-31,62.0,65.9,0.0,13.2,Liverpool
2022-09-01,63.6,66.8,0.0,14.6,Liverpool
2022-09-02,64.4,68.8,0.0,9.9,Liverpool
2022-09-03,66.6,68.3,0.001,14.8,Liverpool
2022-09-04,66.9,73.6,0.114,15.2,Liverpool
2022-09-05,65.8,76.8,0.168,14.8,Liverpool
2022-09-06,62.1,84.0,0.195,11.9,Liverpool
2022-09-07,61.8,81.9,0.221,13.2,Liverpool
2022-09-08,61.0,84.7,0.229,11.3,Liverpool
2022-09-09,61.7,84.0,0.025,15.9,Liverpool
2022-09-10,62.7,75.7,0.0,9.8,Liverpool
2022-09-11,60.6,86.7,0.226,14.2,Liverpool
2022-09-12,62.6,91.4,0.147,13.2,Liverpool
2022-09-13,59.1,76.8,0.001,10.9,Liverpool
2022-09-14,59.1,78.6,0.0,17.1,Liverpool
2022-09-15,58.8,65.9,0.0,17.5,Liverpool
2022-09-16,54.8,65.8,0.063,17.4,Liverpool
2022-09-17,53.7,65.8,0.0,17.7,Liverpool
2022-09-18,58.0,72.3,0.059,20.1,Liverpool
2022-09-19,57.6,85.1,0.105,10.9,Liverpool
2022-09-20,59.1,78.3,0.0,7.7,Liverpool
2022-09-21,58.9,78.4,0.0,12.1,Liverpool
2022-09-22,57.4,87.6,0.38,13.2,Liverpool
2022-09-23,56.8,82.6,0.009,12.5,Liverpool
2022-09-24,54.2,74.2,0.007,13.0,Liverpool
2022-09-25,53.3,79.0,0.001,23.2,Liverpool
2022-09-26,55.3,75.3,0.198,26.2,Liverpool
2022-09-27,52.2,77.9,0.36,23.0,Liverpool
2022-09-28,51.4,78.0,0.256,16.2,Liverpool
2022-09-29,55.3,82.2,0.098,13.5,Liverpool
2022-09-30,53.5,90.0,0.741,23.1,Liverpool
2022-10-01,57.8,73.0,0.016,22.8,Liverpool
2022-10-02,56.7,77.4,0.0,16.0,Liverpool
2022-10-03,54.5,81.3,0.0,12.2,Liverpool
2022-10-04,60.1,85.9,0.11,19.2,Liverpool
2022-10-05,56.6,85.9,0.485,26.7,Liverpool
2022-10-06,57.7,77.2,0.001,25.4,Liverpool
2022-10-07,56.8,78.7,0.332,24.7,Liverpool
2022-10-08,54.6,72.9,0.013,22.6,Liverpool
2022-10-09,52.4,81.6,0.15,16.7,Liverpool
2022-10-10,53.4,74.0,0.135,18.6,Liverpool
2022-10-11,52.7,75.7,0.0,11.7,Liverpool
2022-10-12,53.1,85.7,0.077,13.0,Liverpool
2022-10-13,51.9,84.9,0.006,8.4,Liverpool
2022-10-14,54.0,87.0,0.06,11.4,Liverpool
2022-10-15,52.1,80.9,0.201,55.5,Liverpool
2022-10-16,52.9,72.3,0.021,23.7,Liverpool
2022-10-17,57.1,73.0,0.008,27.6,Liverpool
2022-10-18,52.1,80.7,0.0,10.8,Liverpool
2022-10-19,53.5,76.7,0.0,18.0,Liverpool
2022-10-20,55.5,91.9,0.019,11.6,Liverpool
2022-10-21,56.5,90.0,0.031,15.6,Liverpool
2022-10-22,57.9,81.4,0.156,15.9,Liverpool
2022-10-23,57.2,92.0,0.111,11.8,Liverpool
2022-10-24,55.5,88.0,0.035,17.8,Liverpool
2022-10-25,56.0,83.0,0.003,13.8,Liverpool
2022-10-26,59.1,79.2,0.042,22.7,Liverpool
2022-10-27,59.3,85.7,0.054,12.7,Liverpool
2022-10-28,59.0,79.7,0.116,18.7,Liverpool
2022-10-29,57.0,88.8,0.214,12.1,Liverpool
2022-10-30,56.1,82.6,0.055,19.6,Liverpool
2022-10-31,55.4,86.7,0.233,13.7,Liverpool
2022-11-01,52.0,84.8,0.35,24.2,Liverpool
2022-11-02,51.7,78.4,0.228,28.9,Liverpool
2022-11-03,48.6,79.3,0.0,28.7,Liverpool
2022-11-04,47.6,82.5,0.015,18.3,Liverpool
2022-11-05,50.0,89.6,0.176,13.7,Liverpool
2022-11-06,48.0,89.6,0.063,15.4,Liverpool
2022-11-07,53.9,85.0,0.033,18.5,Liverpool
2022-11-08,52.1,83.2,0.251,21.2,Liverpool
2022-11-09,52.2,81.8,0.007,18.8,Liverpool
2022-11-10,57.8,80.3,0.007,22.8,Liverpool
2022-11-11,59.4,76.5,0.0,21.5,Liverpool
2022-11-12,53.5,86.3,0.0,12.2,Liverpool
2022-11-13,54.1,89.0,0.0,16.5,Liverpool
2022-11-14,53.0,91.6,0.017,11.5,Liverpool
2022-11-15,49.3,87.2,0.483,16.1,Liverpool
2022-11-16,45.7,90.1,0.018,10.5,Liverpool
2022-11-17,48.7,93.4,0.487,22.8,Liverpool
2022-11-18,50.2,83.8,0.237,21.9,Liverpool
2022-11-19,47.2,82.3,0.024,15.8,Liverpool
2022-11-20,46.9,81.4,0.168,18.9,Liverpool
2022-11-21,42.7,91.4,0.567,13.2,Liverpool
2022-11-22,45.1,90.1,0.039,8.7,Liverpool
2022-11-23,46.4,85.5,0.187,18.5,Liverpool
2022-11-24,46.9,82.7,0.29,24.2,Liverpool
2022-11-25,49.3,79.9,0.085,22.6,Liverpool
2022-11-26,51.1,83.1,0.017,25.3,Liverpool
2022-11-27,50.1,84.0,0.025,12.9,Liverpool
2022-11-28,44.2,90.4,0.003,9.7,Liverpool
2022-11-29,40.7,96.5,0.006,10.3,Liverpool
2022-11-30,39.8,93.6,0.0,11.2,Liverpool
2022-12-01,41.6,93.6,0.0,8.1,Liverpool
2022-12-02,39.4,94.7,0.0,9.2,Liverpool
2022-12-03,37.3,91.0,0.0,8.8,Liverpool
2022-12-04,38.6,91.5,0.013,8.8,Liverpool
2022-12-05,40.3,88.0,0.001,11.4,Liverpool
2022-12-06,37.1,85.9,0.0,8.2,Liverpool
2022-12-07,34.7,83.1,0.001,7.2,Liverpool
2022-12-08,31.0,84.8,0.0,6.9,Liverpool
2022-12-09,33.8,90.2,0.067,11.8,Liverpool
2022-12-10,34.9,94.2,0.059,15.6,Liverpool
2022-12-11,32.4,92.0,0.002,6.6,Liverpool
2022-12-12,27.7,94.9,0.004,7.1,Liverpool
2022-12-13,30.3,90.9,0.0,9.2,Liverpool
2022-12-14,26.7,84.5,0.0,8.7,Liverpool
2022-12-15,25.4,86.5,0.0,5.9,Liverpool
2022-12-16,29.7,88.1,0.006,10.5,Liverpool
2022-12-17,36.6,89.7,0.081,12.7,Liverpool
2022-12-18,37.2,87.4,0.087,17.4,Liverpool
2022-12-19,52.4,87.6,0.109,25.7,Liverpool
2022-12-20,45.4,81.3,0.035,17.7,Liverpool
2022-12-21,43.9,81.4,0.144,23.3,Liverpool
2022-12-22,42.6,93.4,0.057,9.6,Liverpool
2022-12-23,44.0,92.9,0.448,11.8,Liverpool
2022-12-24,46.4,85.7,0.103,16.0,Liverpool
2022-12-25,47.1,86.6,0.173,13.9,Liverpool
2022-12-26,42.2,75.9,0.177,29.8,Liverpool
2022-12-27,43.7,87.6,0.283,20.2,Liverpool
2022-12-28,47.3,83.1,0.081,27.1,Liverpool
2022-12-29,45.1,77.9,0.103,25.7,Liverpool
2022-12-30,47.5,79.2,0.017,23.3,Liverpool
2022-12-31,47.2,93.3,0.636,12.1,Liverpool
2023-01-01,45.5,84.1,0.477,21.0,Liverpool
2023-01-02,40.9,85.6,0.064,13.2,Liverpool
2023-01-03,45.2,89.3,0.153,19.4,Liverpool
2023-01-04,51.5,79.4,0.048,25.7,Liverpool
2023-01-05,49.7,85.6,0.215,20.3,Liverpool
2023-01-06,47.9,80.8,0.017,22.0,Liverpool
2023-01-07,49.7,83.7,0.255,20.9,Liverpool
2023-01-08,43.5,83.7,0.113,17.8,Liverpool
2023-01-09,44.8,81.0,0.09,26.3,Liverpool
2023-01-10,47.7,84.9,0.546,26.2,Liverpool
2023-01-11,46.5,75.8,0.347,27.7,Liverpool
2023-01-12,49.5,76.0,0.202,38.1,Liverpool
2023-01-13,46.3,77.7,0.071,31.6,Liverpool
2023-01-14,44.8,80.7,0.246,29.3,Liverpool
2023-01-15,41.7,82.4,0.09,31.7,Liverpool
2023-01-16,35.8,83.8,0.057,17.4,Liverpool
2023-01-17,34.0,87.6,0.071,18.9,Liverpool
2023-01-18,39.1,79.7,0.091,19.2,Liverpool
2023-01-19,38.8,79.6,0.077,20.4,Liverpool
2023-01-20,39.9,80.3,0.0,17.0,Liverpool
2023-01-21,32.0,90.1,0.0,12.2,Liverpool
2023-01-22,36.0,84.9,0.0,10.2,Liverpool
2023-01-23,39.5,84.2,0.0,7.6,Liverpool
2023-01-24,40.1,89.8,0.001,7.9,Liverpool
2023-01-25,44.1,89.7,0.05,16.1,Liverpool
2023-01-26,41.4,82.0,0.01,11.5,Liverpool
2023-01-27,38.7,87.0,0.0,7.9,Liverpool
2023-01-28,42.6,90.0,0.015,9.0,Liverpool
2023-01-29,44.5,84.3,0.01,24.2,Liverpool
2023-01-30,44.8,78.4,0.0,24.9,Liverpool
2023-01-31,46.6,75.5,0.011,26.0,Liverpool
2023-02-01,47.0,77.3,0.002,27.6,Liverpool
2023-02-02,49.0,78.0,0.0,20.5,Liverpool
2023-02-03,49.8,82.5,0.0,21.7,Liverpool
2023-02-04,47.3,82.5,0.012,17.5,Liverpool
2023-02-05,40.0,76.2,0.0,12.3,Liverpool
2023-02-06,37.0,79.8,0.001,6.3,Liverpool
2023-02-07,40.3,83.5,0.0,7.6,Liverpool
2023-02-08,40.7,79.2,0.0,17.4,Liverpool
2023-02-09,42.9,77.2,0.009,17.0,Liverpool
2023-02-10,44.4,82.9,0.0,10.0,Liverpool
2023-02-11,47.1,83.8,0.005,17.8,Liverpool
2023-02-12,45.3,73.3,0.0,8.6,Liverpool
2023-02-13,43.5,78.3,0.0,13.5,Liverpool
2023-02-14,42.4,83.6,0.001,12.6,Liverpool
2023-02-15,44.4,81.1,0.013,13.8,Liverpool
2023-02-16,48.8,87.5,0.08,15.2,Liverpool
2023-02-17,50.7,85.3,0.019,25.3,Liverpool
2023-02-18,50.9,81.8,0.021,25.3,Liverpool
2023-02-19,47.4,82.0,0.0,24.2,Liverpool
2023-02-20,50.0,83.8,0.0,15.7,Liverpool
2023-02-21,47.2,85.4,0.0,8.5,Liverpool
2023-02-22,44.0,85.3,0.043,19.5,Liverpool
2023-02-23,41.7,71.9,0.0,12.6,Liverpool
2023-02-24,46.0,78.6,0.003,17.7,Liverpool
2023-02-25,39.1,70.9,0.0,13.0,Liverpool
2023-02-26,40.1,75.6,0.0,11.4,Liverpool
2023-02-27,41.4,79.9,0.0,8.8,Liverpool
2023-02-28,43.0,79.7,0.009,11.5,Liverpool
2023-03-01,43.2,82.7,0.028,14.3,Liverpool
2023-03-02,41.5,76.1,0.018,8.4,Liverpool
2023-03-03,41.3,69.0,0.0,10.3,Liverpool
2023-03-04,40.5,69.2,0.0,7.6,Liverpool
2023-03-05,41.4,78.5,0.065,12.8,Liverpool
2023-03-06,42.6,83.1,0.124,19.6,Liverpool
2023-03-07,36.5,69.2,0.004,12.8,Liverpool
2023-03-08,33.4,78.6,0.027,12.5,Liverpool
2023-03-09,34.4,89.9,0.384,20.5,Liverpool
2023-03-10,36.0,79.5,0.23,21.7,Liverpool
2023-03-11,35.7,83.5,0.293,14.0,Liverpool
2023-03-12,48.6,83.6,0.209,22.3,Liverpool
2023-03-13,50.2,84.1,0.332,27.8,Liverpool
2023-03-14,39.4,81.9,0.268,24.2,Liverpool
2023-03-15,38.2,88.1,0.073,16.5,Liverpool
2023-03-16,49.9,89.1,0.059,14.8,Liverpool
2023-03-17,51.7,83.3,0.168,11.5,Liverpool
2023-03-18,50.2,88.9,0.091,18.3,Liverpool
2023-03-19,46.1,80.6,0.024,17.5,Liverpool
2023-03-20,51.1,88.9,0.305,10.5,Liverpool
2023-03-21,51.4,81.2,0.07,19.5,Liverpool
2023-03-22,51.2,71.0,0.061,25.1,Liverpool
2023-03-23,49.9,74.0,0.136,20.9,Liverpool
2023-03-24,50.2,70.2,0.03,29.3,Liverpool
2023-03-25,49.0,77.6,0.015,26.7,Liverpool
2023-03-26,45.0,73.6,0.006,14.0,Liverpool
2023-03-27,42.7,69.9,0.001,8.7,Liverpool
2023-03-28,46.5,83.4,0.148,14.8,Liverpool
2023-03-29,52.8,85.8,0.099,17.6,Liverpool
2023-03-30,52.5,84.6,0.168,23.6,Liverpool
2023-03-31,51.4,86.4,0.119,13.0,Liverpool
2023-04-01,47.6,78.4,0.01,15.4,Liverpool
2023-04-02,47.6,74.1,0.0,9.2,Liverpool
2023-04-03,44.2,68.8,0.0,13.8,Liverpool
2023-04-04,46.5,64.2,0.0,12.0,Liverpool
2023-04-05,49.2,86.4,0.056,9.5,Liverpool
2023-04-06,49.3,83.0,0.055,19.4,Liverpool
2023-04-07,47.3,69.2,0.0,10.5,Liverpool
2023-04-08,48.8,64.8,0.0,9.9,Liverpool
2023-04-09,50.7,71.1,0.001,15.7,Liverpool
2023-04-10,49.8,80.9,0.348,23.9,Liverpool
2023-04-11,47.6,74.0,0.067,41.5,Liverpool
2023-04-12,43.5,77.2,0.114,29.6,Liverpool
2023-04-13,47.6,72.4,0.026,34.3,Liverpool
2023-04-14,43.7,84.5,0.057,11.2,Liverpool
2023-04-15,47.4,76.9,0.001,7.7,Liverpool
2023-04-16,49.5,87.7,0.067,12.6,Liverpool
2023-04-17,53.3,86.5,0.001,7.4,Liverpool
2023-04-18,51.0,64.0,0.0,16.0,Liverpool
2023-04-19,50.1,63.9,0.0,19.1,Liverpool
2023-04-20,49.0,56.8,0.0,17.4,Liverpool
2023-04-21,49.5,76.2,0.008,16.1,Liverpool
2023-04-22,48.7,79.2,0.028,11.7,Liverpool
2023-04-23,48.6,80.6,0.011,15.8,Liverpool
2023-04-24,45.6,67.1,0.023,14.6,Liverpool
2023-04-25,43.3,60.5,0.0,7.4,Liverpool
2023-04-26,47.7,58.7,0.0,8.1,Liverpool
2023-04-27,48.6,73.2,0.004,13.9,Liverpool
2023-04-28,50.8,82.6,0.003,10.5,Liverpool
2023-04-29,55.9,81.8,0.002,9.7,Liverpool
2023-04-30,54.8,87.0,0.154,14.0,Liverpool
2023-05-01,53.3,86.0,0.054,13.5,Liverpool
2023-05-02,54.8,74.6,0.0,11.8,Liverpool
2023-05-03,54.4,65.0,0.0,14.2,Liverpool
2023-05-04,52.7,68.7,0.017,17.6,Liverpool
2023-05-05,57.2,81.7,0.451,11.9,Liverpool
2023-05-06,56.6,84.8,0.008,12.2,Liverpool
2023-05-07,57.6,78.7,0.0,10.9,Liverpool
2023-05-08,56.7,86.2,0.418,13.8,Liverpool
2023-05-09,55.5,83.0,0.028,12.6,Liverpool
2023-05-10,54.1,83.2,0.047,11.1,Liverpool
2023-05-11,54.7,81.5,0.083,10.3,Liverpool
2023-05-12,54.8,79.7,0.0,12.0,Liverpool
2023-05-13,52.8,76.6,0.005,8.8,Liverpool
2023-05-14,54.0,80.5,0.007,14.9,Liverpool
2023-05-15,52.3,67.8,0.004,18.1,Liverpool
2023-05-16,53.6,71.0,0.0,17.7,Liverpool
2023-05-17,55.7,72.7,0.0,12.7,Liverpool
2023-05-18,57.0,69.6,0.0,11.4,Liverpool
2023-05-19,56.0,78.4,0.058,15.8,Liverpool
2023-05-20,57.0,69.5,0.0,10.1,Liverpool
2023-05-21,57.8,63.9,0.0,13.3,Liverpool
2023-05-22,55.6,76.8,0.0,20.1,Liverpool
2023-05-23,56.0,73.7,0.0,13.6,Liverpool
2023-05-24,56.2,74.5,0.0,18.9,Liverpool
2023-05-25,57.6,73.8,0.0,11.9,Liverpool
2023-05-26,57.9,74.5,0.0,9.2,Liverpool
2023-05-27,59.3,65.7,0.0,12.1,Liverpool
2023-05-28,58.4,69.4,0.0,11.1,Liverpool
2023-05-29,56.3,62.5,0.0,10.1,Liverpool
2023-05-30,57.3,66.5,0.0,10.7,Liverpool
2023-05-31,56.5,70.2,0.0,10.9,Liverpool
2023-06-01,56.2,68.5,0.0,14.1,Liverpool
2022-05-01,49.4,88.7,0.052,8.4,Leeds
2022-05-02,50.5,89.8,0.017,8.5,Leeds
2022-05-03,48.0,87.6,0.039,8.0,Leeds
2022-05-04,51.2,86.7,0.141,19.9,Leeds
2022-05-05,51.8,80.6,0.008,12.2,Leeds
2022-05-06,53.5,85.6,0.093,11.5,Leeds
2022-05-07,50.2,85.6,0.015,10.0,Leeds
2022-05-08,50.6,78.9,0.0,11.4,Leeds
2022-05-09,55.5,69.7,0.0,18.2,Leeds
2022-05-10,55.3,66.8,0.016,18.8,Leeds
2022-05-11,51.3,76.6,0.059,16.9,Leeds
2022-05-12,50.7,72.0,0.006,15.6,Leeds
2022-05-13,53.4,72.9,0.016,19.6,Leeds
2022-05-14,57.2,69.4,0.0,11.0,Leeds
2022-05-15,55.1,80.0,0.022,17.2,Leeds
2022-05-16,55.0,92.2,0.479,11.0,Leeds
2022-05-17,59.8,78.1,0.119,14.5,Leeds
2022-05-18,57.6,70.2,0.032,14.0,Leeds
2022-05-19,54.7,71.4,0.018,10.3,Leeds
2022-05-20,52.7,77.5,0.188,12.5,Leeds
2022-05-21,53.6,76.8,0.015,13.3,Leeds
2022-05-22,57.1,76.8,0.016,13.6,Leeds
2022-05-23,53.5,79.5,0.005,11.3,Leeds
